,user_id,index,loc,sponsor,votes,rating,charge,cuisine,alcohol,veg,vegan,sugarfree,buff
4666,44,4201,Hinjawadi,Bakery,62,3.3,400,Bakery,0,0,0,0,0
18269,44,5801,Viman Nagar,Quick Bites,0,0.0,400,"Chinese, Momos",0,0,0,0,0
2367,44,4654,Baner,"Casual Dining, Microbrewery",0,0.0,2000,"North Indian, Continental, Asian, Desserts",0,0,0,0,0
19910,44,5625,Wagholi,Quick Bites,37,3.4,300,Rolls,0,0,0,0,0
5530,44,10026,Pune-Solapur Road,Quick Bites,0,0.0,300,Biryani,0,0,0,0,0
1703,44,5832,Swargate,Bakery,15,3.3,400,"Bakery, Desserts",0,0,0,0,0
2288,44,5067,Pimple Saudagar,Quick Bites,11,2.8,200,"Bengali, Fast Food",0,0,0,0,0
15138,44,640,Hadapsar,"Casual Dining, Bar",204,3.7,1200,"North Indian, South Indian, Seafood",0,0,0,0,0
12583,44,2068,Pimple Saudagar,Casual Dining,732,2.7,750,"North Indian, Chinese",0,1,0,0,0
9836,44,2575,Mundhwa,Casual Dining,22,3.4,400,"Biryani, North Indian, Chinese",0,0,0,0,0
2257,44,2793,Baner,"Takeaway, Delivery",0,0.0,0,Chinese,0,0,0,0,0
18525,44,1167,Katraj,Quick Bites,106,3.4,500,"Arabian, Mughlai, Fast Food",0,0,0,0,0
4800,44,861,Wakad,"Bar, Casual Dining",28,3.5,2000,"Continental, Mughlai, South Indian, Chinese, American",0,0,0,0,0
19713,44,718,Nigdi,"Bakery, Dessert Parlor",387,4.4,300,"Bakery, Desserts, Fast Food",0,0,0,0,0
4621,44,1752,Baner,"Takeaway, Delivery",110,3.9,0,North Indian,0,0,0,0,0
11708,44,6768,Shivaji Nagar,Quick Bites,14,3.4,500,"Chinese, North Indian, South Indian",0,0,0,0,0
13318,44,7195,Bhosari,Quick Bites,0,0.0,200,"Fast Food, Street Food",0,0,0,0,0
235,44,7340,Wakad,Casual Dining,29,3.4,500,"North Indian, South Indian, Chinese, Fast Food",0,1,0,0,0
10423,44,7086,Narhe,Quick Bites,0,0.0,400,"North Indian, South Indian, Maharashtrian, Chinese",0,0,0,0,0
5783,44,8116,Kothrud,Quick Bites,0,0.0,150,South Indian,0,0,0,0,0
17168,44,2096,Wakad,"Sweet Shop, Quick Bites",193,3.8,200,"Mithai, Street Food",0,1,0,0,0
2023,44,2535,Dhanori,Quick Bites,4,3.2,200,Chinese,0,0,0,0,0
12520,44,4071,Dhole Patil Road,Casual Dining,102,2.8,600,"Hyderabadi, Chinese, North Indian",0,0,0,0,0
13370,44,347,Camp Area,Casual Dining,1767,3.9,400,"North Indian, Chinese, Mughlai",0,0,0,0,0
17935,44,4883,FC Road,Casual Dining,84,2.5,600,"Chinese, North Indian, South Indian",0,1,0,0,0
12429,44,536,Camp Area,Quick Bites,215,3.9,300,"Fast Food, Kebab",0,0,0,0,0
16362,44,11869,Viman Nagar,"Takeaway, Delivery",0,0.0,0,"Momos, Fast Food, Chinese",0,0,0,0,0
19970,44,3169,Dange Chowk,Quick Bites,76,3.8,500,"North Indian, Chinese, Mughlai",0,0,0,0,0
10293,44,6580,Shivaji Nagar,Quick Bites,8,3.2,400,"North Indian, Chinese, Malwani, Mughlai",0,0,0,0,0
17931,44,1302,Karve Nagar,Casual Dining,277,3.9,800,"North Indian, Chinese, Seafood",0,0,0,0,0
11665,44,8162,Bibvewadi,Café,4,3.1,400,"Cafe, Fast Food",0,0,0,0,0
5848,44,1270,Koregaon Park,Lounge,120,2.6,1500,"North Indian, Chinese, Thai, Seafood",0,0,0,0,0
12428,44,507,Lonavala,Bar,123,4.1,1000,Finger Food,0,0,0,0,0
19585,44,6005,Shaniwar Peth,Quick Bites,0,0.0,300,"North Indian, Chinese",0,0,0,0,0
6800,44,2253,Shivaji Nagar,"Casual Dining, Bar",127,3.6,800,"North Indian, Chinese",0,0,0,0,0
5951,44,9596,Wakad,Quick Bites,21,3.1,350,North Indian,0,0,0,0,0
17654,44,5835,Akurdi,Dessert Parlor,12,3.3,200,"Ice Cream, Street Food",0,0,0,0,0
18880,44,349,Magarpatta,"Bakery, Dessert Parlor",317,3.7,350,"Bakery, Desserts, Fast Food, Beverages",0,1,0,0,0
13586,44,5046,Parvati,Quick Bites,0,0.0,150,Street Food,0,1,0,0,0
15668,44,9738,Ravet,Café,0,0.0,200,"Cafe, Fast Food",0,0,0,0,0
6761,44,4490,Deccan Gymkhana,Casual Dining,33,3.4,500,"North Indian, South Indian, Fast Food, Beverages",0,1,0,0,0
13057,44,5464,Viman Nagar,Casual Dining,77,2.6,450,North Indian,0,1,0,0,0
13337,44,9243,Sinhgad Road,Quick Bites,156,3.5,300,"Rolls, Chinese, Fast Food",0,0,0,0,0
13343,44,5613,Sinhgad Road,Quick Bites,0,0.0,600,"North Indian, Chinese",0,0,0,0,0
13579,44,4662,Bhosari,Casual Dining,40,3.2,500,"North Indian, South Indian, Chinese, Fast Food, Desserts",0,1,0,0,1
11629,44,5738,Baner,Quick Bites,10,3.2,700,"Biryani, North Indian, Chinese",0,0,0,0,0
5900,44,5012,Hinjawadi,Quick Bites,0,0.0,400,Fast Food,0,1,0,0,0
288,44,9117,Wanowrie Kondhwa Area,Food Truck,92,3.7,200,Fast Food,0,0,0,0,0
16291,44,3287,Wakad,Quick Bites,178,3.5,500,"North Indian, Chinese",0,1,0,0,0
15425,44,7390,NIBM Road,Quick Bites,0,0.0,350,"Fast Food, North Indian",0,0,0,0,0
15250,44,7339,Kondhwa,"Takeaway, Delivery",0,0.0,0,"Fast Food, North Indian",0,0,0,0,0
15251,44,6501,Bund Garden Road,Quick Bites,25,3.6,150,Street Food,0,0,0,0,0
10261,44,9022,Mulshi Road,Quick Bites,7,2.8,350,"North Indian, South Indian, Chinese",0,1,0,0,0
18727,44,8785,Wakad,Casual Dining,0,0.0,500,North Indian,0,0,0,0,0
5443,44,10095,Hinjawadi,Quick Bites,0,0.0,300,Chinese,0,0,0,0,0
8052,44,6329,Katraj,Quick Bites,13,3.3,300,North Indian,0,0,0,0,0
4596,44,6872,Fatima Nagar,Café,0,0.0,400,"Cafe, Fast Food",0,0,0,0,0
6841,44,9271,NIBM Road,Casual Dining,44,3.3,500,"North Indian, Chinese, Mughlai",0,0,0,0,0
19014,44,4221,Wakad,Dessert Parlor,64,3.8,400,"Ice Cream, Desserts",0,1,0,0,0
14893,44,8419,Khandala,Quick Bites,4,3.2,400,Fast Food,0,0,0,0,0
17679,44,6517,Akurdi,Café,51,2.4,300,Cafe,0,0,0,0,0
18551,44,8399,Hadapsar,Delivery,4,3.2,0,Bakery,0,0,0,0,0
22,44,8258,Wakad,Casual Dining,9,3.3,550,"North Indian, Chinese, Mughlai",0,0,0,0,0
11882,44,11638,Wadgaon Sheri,"Takeaway, Delivery",0,0.0,0,"North Indian, Fast Food",0,0,0,0,0
4224,44,10903,Wakad,Quick Bites,0,0.0,550,"Chinese, North Indian",0,0,0,0,0
15779,44,9711,Wagholi,"Takeaway, Delivery",0,0.0,0,Fast Food,0,0,0,0,0
11071,44,236,Viman Nagar,Café,159,3.9,700,"Cafe, Bakery, Fast Food",0,0,0,0,0
14922,44,142,Koregaon Park,"Casual Dining, Bar",1576,4.2,1200,"Continental, Desserts, Fast Food",0,0,0,0,0
17764,44,1984,Kothrud,Quick Bites,179,2.8,250,"Fast Food, South Indian, Street Food, Ice Cream",0,1,0,0,0
4235,44,255,Senapati Bapat Road,Fine Dining,962,4.2,2500,"Rajasthani, Gujarati, North Indian",0,1,0,0,1
11050,44,10210,Pimple Gurav,"Beverage Shop, Quick Bites",0,0.0,250,"Beverages, Fast Food",0,0,0,0,0
10521,44,9817,Pimple Nilakh,"Takeaway, Delivery",0,0.0,0,"North Indian, Chinese, Biryani, Seafood",0,0,0,0,0
18545,44,11057,Hadapsar,Beverage Shop,0,0.0,100,Beverages,0,0,0,0,0
19086,44,6649,Rasta Peth,Delivery,10,3.1,0,Fast Food,0,1,0,0,0
4227,44,10854,Wagholi,Delivery,5,3.1,0,Konkan,0,0,0,0,0
6150,44,8638,Viman Nagar,"Casual Dining, Bar",0,0.0,800,"Chinese, North Indian, Mughlai",0,0,0,0,0
9712,44,8431,Viman Nagar,Quick Bites,7,2.8,400,"Pizza, Burger, Fast Food",0,0,0,0,0
14869,44,8831,Wakad,Quick Bites,0,0.0,550,"Maharashtrian, North Indian, Chinese",0,0,0,0,0
4015,44,203,Lonavala,Casual Dining,1831,3.9,1200,"North Indian, Fast Food, Chinese, Mughlai, Beverages",0,0,0,0,0
14134,44,2401,Hadapsar,Casual Dining,236,3.9,300,North Indian,0,1,0,0,0
12309,44,9747,Nigdi,Takeaway,0,0.0,0,Biryani,0,0,0,0,0
13188,44,6940,Vishrantwadi,Delivery,0,0.0,0,Biryani,0,0,0,0,0
10119,44,4192,Chakan,Casual Dining,11,2.8,700,"North Indian, Chinese",0,0,0,0,0
11098,44,10152,Hadapsar,Quick Bites,0,0.0,300,"Fast Food, Beverages",0,0,0,0,0
14098,44,512,Kharadi,Casual Dining,583,4.0,500,"Andhra, Biryani",0,0,0,0,0
9232,44,9963,Lonavala,Quick Bites,0,0.0,300,"Chinese, Maharashtrian",0,1,0,0,0
5718,44,10590,Shivapur,Quick Bites,0,0.0,500,"North Indian, Chinese, South Indian, Street Food",0,1,0,0,0
6532,44,8722,Wadgaon Sheri,Casual Dining,9,3.1,600,Maharashtrian,0,0,0,0,0
4085,44,6167,Karve Nagar,Food Court,0,0.0,450,"Chinese, Rolls",0,1,0,0,0
11090,44,587,Koregaon Park,Casual Dining,961,4.1,950,"Italian, European, Pizza, Continental, Salad, Juices",1,0,0,0,0
7895,44,2476,Chinchwad,Casual Dining,63,3.4,450,"North Indian, Chinese, Maharashtrian",0,0,0,0,0
12697,44,2681,Kothrud,Quick Bites,40,3.6,150,Street Food,0,1,0,0,0
15495,44,2545,Kothrud,Quick Bites,149,3.9,800,North Indian,0,0,0,0,0
12696,44,7503,Baner,Quick Bites,0,0.0,200,Lebanese,0,0,0,0,0
12924,44,6115,Aundh,Quick Bites,0,0.0,500,Fast Food,0,0,0,0,0
27,44,5426,Model Colony,Quick Bites,162,2.9,350,"Biryani, Mughlai",0,0,0,0,0
12969,44,3266,Kothrud,"Dessert Parlor, Quick Bites",13,3.4,250,"Beverages, Fast Food, Ice Cream",0,1,0,0,0
2680,44,4753,Yerawada,Quick Bites,34,3.5,300,Chinese,0,0,0,0,0
4325,44,10532,Magarpatta,Casual Dining,0,0.0,1000,"North Indian, Chinese",0,1,0,0,0
8551,44,6153,Bibvewadi,Casual Dining,14,3.2,600,"North Indian, Fast Food",0,1,0,0,0
2492,44,8666,Hadapsar,Quick Bites,7,3.0,400,North Indian,0,0,0,0,0
4489,44,6948,Yerawada,Quick Bites,0,0.0,600,"North Indian, Chinese",0,0,0,0,0
17186,44,2324,Hinjawadi,Casual Dining,227,3.6,1200,"Mughlai, North Indian",0,0,0,0,1
11515,44,6406,Akurdi,Quick Bites,28,3.7,200,Fast Food,0,1,0,0,0
11491,44,6763,Koregaon Park,Casual Dining,0,0.0,1500,"Italian, Continental, European",0,0,0,0,1
44,44,10632,Baner,"Takeaway, Delivery",0,0.0,0,"Biryani, North Indian, Chinese, Maharashtrian",0,0,0,0,0
19049,44,3018,Khadki,Café,76,2.8,300,"Cafe, Chinese",0,0,0,0,0
19470,44,41,Koregaon Park,"Casual Dining, Café",4715,4.2,1100,"German, Italian, Cafe",0,0,0,0,1
4438,44,10795,Hinjawadi,Quick Bites,0,0.0,500,"North Indian, Italian, Wraps, Desserts",0,0,0,0,0
18668,44,3336,NIBM Road,Quick Bites,48,3.8,100,Fast Food,0,0,0,0,0
8597,44,1351,Kothrud,Café,71,4.0,800,"Cafe, Continental, Pizza",0,0,0,0,0
6071,44,10836,Yerawada,Bakery,0,0.0,350,Bakery,0,0,0,0,0
12629,44,11049,Wadgaon Sheri,"Takeaway, Delivery",0,0.0,0,"North Indian, Continental",0,0,0,0,0
5605,44,291,Kalyani Nagar,Casual Dining,1712,3.8,800,"North Indian, Lebanese, Mediterranean, Mughlai",0,0,0,0,0
7544,44,5373,Rasta Peth,Quick Bites,39,3.4,450,"North Indian, Chinese, Fast Food",0,0,0,0,0
16612,44,10006,Kalyani Nagar,Quick Bites,0,0.0,300,Chinese,0,0,0,0,0
7444,44,2381,Hadapsar,Casual Dining,73,3.5,500,"North Indian, Chinese, Kebab",0,0,0,0,0
493,44,1050,Sadashiv Peth,"Bakery, Quick Bites",479,4.1,400,"Bakery, Fast Food, Desserts, Beverages",0,1,0,0,0
2623,44,7917,Hinjawadi,Delivery,6,3.2,0,"North Indian, Chinese",0,0,0,0,0
13901,44,2896,Hadapsar,Quick Bites,34,2.8,500,North Indian,0,0,0,0,0
11025,44,746,Wakad,Quick Bites,65,3.8,200,North Indian,0,1,0,0,0
18531,44,11338,Chinchwad,Casual Dining,0,0.0,400,"North Indian, Chinese, South Indian",0,0,0,0,0
7223,44,9534,Mundhwa,"Quick Bites, Beverage Shop",31,3.2,400,"Fast Food, North Indian, Chinese, Beverages, Juices",0,1,0,0,0
10348,44,2258,Wanowrie Kondhwa Area,Delivery,0,0.0,0,Biryani,0,0,0,0,0
12985,44,6086,Chinchwad,Casual Dining,4,3.0,800,"North Indian, Chinese, Mughlai, Malwani, Biryani",0,0,0,0,0
12615,44,506,Magarpatta,"Takeaway, Delivery",209,3.9,0,South Indian,0,0,0,0,0
1689,45,501,Baner,"Takeaway, Delivery",102,4.0,0,"Malwani, North Indian, Chinese, Fast Food",0,0,0,0,0
15502,45,10545,Kothrud,Delivery,6,3.1,0,Fast Food,0,0,0,0,0
15507,45,11356,Rasta Peth,Casual Dining,6,3.0,650,"North Indian, Mughlai, Chinese",0,0,0,0,0
9748,45,4385,Dhankawadi,Quick Bites,52,3.3,500,"North Indian, Chinese",0,0,0,0,0
3345,45,8913,Kondhwa,Bakery,16,3.8,300,Bakery,0,0,0,0,0
1692,45,10863,Kondhwa,"Takeaway, Delivery",0,0.0,0,North Indian,0,0,0,0,0
16580,45,11265,Wanowrie,Casual Dining,14,3.1,500,"North Indian, Biryani, Chinese, Rolls",0,0,0,0,0
12503,45,285,JM Road,Casual Dining,130,4.1,700,Maharashtrian,0,0,0,0,0
15895,45,836,Kharadi,"Casual Dining, Bar",424,3.5,800,"Continental, North Indian",0,0,0,0,0
19605,45,7255,Kharadi,Quick Bites,6,3.1,350,"Fast Food, Sandwich",0,0,0,0,0
12480,45,2091,Dhanori,Dessert Parlor,40,3.3,200,"Ice Cream, Beverages",0,1,0,0,0
14481,45,5902,Chinchwad,Quick Bites,0,0.0,200,"North Indian, Chinese, Rolls",0,0,0,0,0
17901,45,3588,Hadapsar,Quick Bites,173,3.6,500,"Maharashtrian, North Indian, Chinese",0,0,0,0,0
15412,45,11330,Dhankawadi,Quick Bites,0,0.0,250,"Fast Food, North Indian",0,0,0,0,0
1682,45,6368,Sinhgad Road,Casual Dining,33,3.5,550,"North Indian, Chinese",0,0,0,0,0
3297,45,11738,Chinchwad,Quick Bites,35,2.9,450,Chinese,0,0,0,0,0
19657,45,11824,Wadgaon Sheri,Casual Dining,93,3.5,700,"Bengali, Fast Food",0,0,0,0,0
19639,45,11483,Bibvewadi,Quick Bites,0,0.0,500,"North Indian, Chinese, South Indian, Sandwich",0,0,0,0,0
15483,45,11548,Camp Area,"Takeaway, Delivery",0,0.0,0,Biryani,0,0,0,0,0
15441,45,347,Camp Area,Casual Dining,1767,3.9,400,"North Indian, Chinese, Mughlai",0,0,0,0,0
16863,45,6747,NIBM Road,"Takeaway, Delivery",98,3.4,0,"Mughlai, Fast Food, Chinese",0,0,0,0,0
1676,45,5041,Kothrud,Quick Bites,15,3.4,350,Chinese,0,0,0,0,0
15435,45,635,Sinhgad Road,Quick Bites,91,3.6,300,"Maharashtrian, Fast Food",0,0,0,0,0
3279,45,3819,Aundh,Casual Dining,12,3.1,450,"North Indian, Chinese",0,0,0,0,0
18313,45,7618,Wagholi,"Takeaway, Delivery",0,0.0,0,Street Food,0,0,0,0,0
6477,45,1094,Bibvewadi,Dessert Parlor,72,3.9,200,"Ice Cream, Desserts",0,1,0,0,0
11204,45,12019,Kothrud,Delivery,37,3.4,0,Biryani,0,0,0,0,0
16767,45,7566,Erandwane,Café,12,3.2,400,Cafe,0,0,0,0,0
18014,45,8361,Koregaon Park,Quick Bites,7,3.1,550,"Seafood, Biryani, Fast Food, North Indian, Chinese",0,0,0,0,0
19781,45,5328,Pune University,Quick Bites,208,3.8,500,"North Indian, Chinese",0,0,0,0,0
9143,45,8539,Wadgaon Sheri,"Takeaway, Delivery",8,3.0,0,North Indian,0,0,0,0,0
15029,45,6475,Viman Nagar,Quick Bites,32,3.4,400,North Indian,0,0,0,0,0
11161,45,6678,Shivapur,Quick Bites,0,0.0,600,"Maharashtrian, North Indian",0,0,0,0,0
17970,45,4849,NIBM Road,Café,55,3.7,500,Cafe,0,0,0,0,0
14978,45,11185,Shivapur,Quick Bites,0,0.0,200,Street Food,0,1,0,0,0
2642,45,10563,Katraj,Quick Bites,0,0.0,300,Maharashtrian,0,1,0,0,0
2665,45,7532,Parvati,Quick Bites,0,0.0,100,Maharashtrian,0,0,0,0,0
10666,45,2126,Rasta Peth,"Takeaway, Delivery",10,3.4,0,"Burger, Sandwich, Fast Food, Beverages",0,0,0,0,0
7768,45,6770,Kothrud,Quick Bites,0,0.0,250,North Indian,0,1,0,0,0
15822,45,4360,Hadapsar,Quick Bites,10,3.2,200,Fast Food,0,0,0,0,0
9910,45,5539,Pimpri Chinchwad Area,Delivery,4,3.0,0,North Indian,0,0,0,0,0
12673,45,11635,Dhankawadi,Quick Bites,29,3.4,300,"Fast Food, Chinese",0,0,0,0,0
1063,45,8865,Bibvewadi,Quick Bites,19,3.5,650,"Italian, Fast Food",0,1,0,0,0
19374,45,11481,Chinchwad,Quick Bites,0,0.0,200,Chinese,0,0,0,0,0
14902,45,7516,Bibvewadi,Quick Bites,0,0.0,200,Fast Food,0,1,0,0,0
19426,45,11062,Akurdi,Casual Dining,8,3.1,750,"North Indian, Chinese, Kebab",0,0,0,0,0
9197,45,7484,Talegaon,Quick Bites,0,0.0,250,"Biryani, Chinese, Kebab",0,0,0,0,0
14847,45,8306,Dhankawadi,Quick Bites,0,0.0,300,"Chinese, North Indian",0,0,0,0,0
7055,45,2968,Wakad,Quick Bites,335,3.6,300,"Fast Food, Healthy Food",0,0,0,0,0
2884,45,9962,Pimpri,Quick Bites,0,0.0,200,Maharashtrian,0,0,0,0,0
19758,45,1689,Hadapsar,Delivery,0,0.0,0,"Chinese, Fast Food",0,0,0,0,0
9929,45,8572,Wakad,"Takeaway, Delivery",0,0.0,0,"North Indian, Fast Food, Chinese",0,0,0,0,0
1278,45,1352,Ravet,Dhaba,125,3.8,400,Maharashtrian,0,0,0,0,0
16748,45,8234,Pimpri,Casual Dining,16,3.3,300,"North Indian, South Indian, Chinese",0,0,0,0,0
15121,45,3360,Pimple Nilakh,Bakery,0,0.0,300,Bakery,0,0,0,0,0
9440,45,12145,Kharadi,Delivery,0,0.0,0,"Fast Food, South Indian",0,0,0,0,0
9797,45,1264,Viman Nagar,"Casual Dining, Bar",55,3.8,1300,"Mexican, North Indian, Asian",0,0,0,0,0
6821,45,455,Kothrud,Quick Bites,55,3.8,300,"Fast Food, Beverages",0,0,0,0,0
12753,45,5893,Kondhwa,Quick Bites,0,0.0,300,North Indian,0,0,0,0,0
1426,45,7275,Hadapsar,Quick Bites,0,0.0,300,Fast Food,0,0,0,0,0
19573,45,2980,Camp Area,Quick Bites,15,3.2,400,"Fast Food, Chinese, North Indian",0,0,0,0,0
9563,45,759,Kharadi,Quick Bites,79,3.9,500,"North Indian, Chinese, Biryani",0,0,0,0,0
12531,45,6518,Sinhgad Road,Casual Dining,192,2.2,600,"Chinese, North Indian, Street Food",0,0,0,0,0
14602,45,11462,Wagholi,Delivery,0,0.0,0,Lebanese,0,0,0,0,0
15271,45,11831,Chakan,"Casual Dining, Bar",26,3.4,700,"North Indian, Chinese, Seafood",0,0,0,0,0
7654,45,3307,Pimple Saudagar,Casual Dining,737,3.8,650,"Chinese, Thai, Momos",0,0,0,0,0
19561,45,11404,Lavasa,Bar,25,3.5,2000,Finger Food,0,0,0,0,0
7097,45,6331,Satara Road,Quick Bites,10,3.0,450,"North Indian, Chinese, Maharashtrian",0,0,0,0,0
3258,45,5251,Lavale,Quick Bites,57,3.3,300,"North Indian, Chinese, Fast Food",0,0,0,0,0
19699,45,4411,Satara Road,"Takeaway, Delivery",8,2.8,0,Salad,0,0,0,0,0
15638,45,1638,Baner,Dessert Parlor,218,3.9,100,"Ice Cream, Desserts",0,1,0,0,0
1365,45,2609,Camp Area,Quick Bites,143,3.9,700,"Gujarati, Rajasthani",0,1,0,0,0
14623,45,6282,Kothrud,"Takeaway, Delivery",0,0.0,0,"Chinese, Fast Food",0,0,0,0,0
12367,45,8498,NIBM Road,Quick Bites,5,3.0,300,Fast Food,0,0,0,0,0
3152,45,5995,Wadgaon Sheri,"Takeaway, Delivery",0,0.0,0,"Burger, Sandwich, Rolls, Fast Food",0,0,0,0,0
15204,45,1978,Aundh,"Bakery, Quick Bites",76,3.5,400,"Bakery, Fast Food",0,0,0,0,0
15197,45,6315,Chakan,Casual Dining,0,0.0,600,"Chinese, North Indian",0,1,0,0,0
15196,45,10051,Kharadi,Quick Bites,0,0.0,300,"North Indian, South Indian, Chinese, Fast Food",0,0,0,0,0
6750,45,8005,Chinchwad,"Takeaway, Delivery",0,0.0,0,"North Indian, Fast Food",0,0,0,0,0
9481,45,9473,Pimple Saudagar,Quick Bites,0,0.0,100,"Maharashtrian, Street Food",0,0,0,0,0
2243,45,335,Viman Nagar,"Bar, Casual Dining",218,4.1,1800,"Chinese, Italian",0,0,0,0,0
17640,45,6517,Akurdi,Café,51,2.4,300,Cafe,0,0,0,0,0
9812,45,7542,Wakad,"Takeaway, Delivery",8,3.1,0,"North Indian, Chinese",0,0,0,0,0
18000,45,4178,Narhe,Casual Dining,54,3.4,600,"Maharashtrian, North Indian",0,0,0,0,0
7835,45,10163,Akurdi,Café,0,0.0,200,"Cafe, Italian, Desserts, Fast Food",0,0,0,0,0
16575,45,7078,Wagholi,Quick Bites,0,0.0,650,"North Indian, Chinese, South Indian",0,0,0,0,0
18966,45,10357,Balewadi,Casual Dining,0,0.0,600,"North Indian, Chinese",0,0,0,0,0
3970,45,57,Shivaji Nagar,"Casual Dining, Bar",2654,4.4,2100,"Italian, Mexican, Salad, Juices",0,1,0,0,1
19220,45,6613,Vishrantwadi,Casual Dining,92,2.7,700,"North Indian, Chinese",0,0,0,0,0
19152,45,11769,Bhosari,Quick Bites,6,2.9,200,"Street Food, Fast Food, South Indian",0,1,0,0,0
491,45,4777,Hinjawadi,Quick Bites,112,3.4,400,"North Indian, Chinese",0,0,0,0,0
11339,45,11426,Lohegaon,Casual Dining,0,0.0,350,"Chinese, Maharashtrian, South Indian",0,0,0,0,0
17479,45,6980,Hadapsar,Casual Dining,0,0.0,1100,"North Indian, Mughlai, Beverages",0,0,0,0,0
4790,45,11758,Wakad,Café,50,3.6,450,"Cafe, Fast Food",0,0,0,0,0
12166,45,1502,Baner,Casual Dining,129,4.1,1200,"European, Italian, Steak, Beverages",0,0,0,0,0
14351,45,5351,Camp Area,Quick Bites,4,3.1,500,"North Indian, Fast Food, Chinese",0,0,0,0,0
18429,45,1653,Mundhwa,"Casual Dining, Bar",87,3.7,1000,"North Indian, Italian, Continental, Chinese",0,1,0,0,0
4787,45,8586,Sinhgad Road,Quick Bites,46,3.3,300,"Fast Food, Pizza, Salad, Burger",0,1,0,0,0
8305,45,7735,Sinhgad Road,"Takeaway, Delivery",11,3.0,0,Biryani,0,0,0,0,0
10562,45,11170,Pune-Solapur Road,Casual Dining,0,0.0,400,North Indian,0,0,0,0,0
3999,45,7224,Kothrud,"Takeaway, Delivery",0,0.0,0,"Sandwich, Fast Food, Beverages",0,0,0,0,0
14239,45,5951,Dhankawadi,Delivery,0,0.0,0,"North Indian, Chinese",0,0,0,0,0
13437,45,10690,Lohegaon,Takeaway,0,0.0,0,"Rolls, Chinese, North Indian",0,0,0,0,0
5289,45,10297,Aundh,Delivery,0,0.0,0,"North Indian, Biryani, Fast Food",0,0,0,0,0
18834,45,10931,Sinhgad Road,Food Court,0,0.0,450,North Indian,0,1,0,0,0
16348,45,7156,Pimple Gurav,"Takeaway, Delivery",11,3.3,0,"Rolls, Biryani",0,0,0,0,0
10297,45,2177,Hadapsar,Casual Dining,175,3.6,750,"Chinese, North Indian",0,0,0,0,0
10566,45,4918,Dehu Road,Casual Dining,16,2.9,500,"Chinese, North Indian",0,0,0,0,0
12239,45,5976,Kharadi,Delivery,0,0.0,0,"Biryani, Awadhi, Beverages, Desserts",0,0,0,0,0
18170,45,6814,Chandan Nagar,Quick Bites,0,0.0,500,Maharashtrian,0,0,0,0,0
169,45,694,Kharadi,"Café, Bakery",37,3.8,1000,"Cafe, Bakery",0,0,0,0,0
8268,45,10339,Shivaji Nagar,Quick Bites,0,0.0,100,"Fast Food, Beverages",0,0,0,0,0
10492,45,3277,Kondhwa,Quick Bites,8,3.2,400,"North Indian, Chinese, Maharashtrian",0,0,0,0,0
5868,45,7846,Karve Nagar,"Casual Dining, Bar",0,0.0,700,"Mughlai, Seafood, Chinese",0,0,0,0,0
3695,45,735,Sinhgad Road,Casual Dining,557,3.9,800,"Chinese, North Indian, Italian",0,1,0,0,1
18925,45,8324,Aundh,"Takeaway, Delivery",6,3.0,0,North Indian,0,0,0,0,0
11404,45,11600,Kharadi,"Takeaway, Delivery",0,0.0,0,"Thai, Chinese",0,0,0,0,0
3934,45,3948,Wagholi,Quick Bites,7,2.9,300,Fast Food,0,0,0,0,0
4991,45,7525,Hadapsar,Quick Bites,0,0.0,200,Sandwich,0,0,0,0,0
11859,45,11024,Sinhgad Road,Quick Bites,7,3.1,300,"Fast Food, Lebanese",0,0,0,0,0
3754,45,193,Koregaon Park,"Café, Casual Dining",2014,4.4,1000,"Cafe, Continental, European, Salad, Asian",0,0,0,0,0
17746,45,9848,Bund Garden Road,Quick Bites,0,0.0,500,"Continental, Fast Food, Goan, Healthy Food, Juices, Maharashtrian, Salad, Sandwich",0,0,0,0,1
11593,45,8460,Pimpri,Quick Bites,19,3.4,250,South Indian,0,1,0,0,0
14288,45,8301,Wakad,Casual Dining,7,3.2,700,"Chettinad, Biryani, Kebab, Chinese, Maharashtrian, Mangalorean",0,0,0,0,0
16999,45,3113,Dhankawadi,Quick Bites,0,0.0,350,Chinese,0,0,0,0,0
7852,45,867,Kothrud,Quick Bites,53,3.5,300,Biryani,0,0,0,0,0
4474,45,2730,Koregaon Park,"Bakery, Dessert Parlor",43,3.7,300,"Bakery, Desserts, Beverages",0,0,0,0,0
8782,45,3141,Kharadi,Quick Bites,144,3.7,300,Rajasthani,0,1,0,0,0
10259,45,6464,Baner,Casual Dining,145,3.6,700,North Indian,0,0,0,0,0
8338,45,6784,Katraj,Casual Dining,0,0.0,600,"North Indian, Mughlai, Chinese",0,0,0,0,0
3921,45,6456,Satara Road,Sweet Shop,15,3.2,150,Mithai,0,1,0,0,0
10466,45,7952,NIBM Road,Café,0,0.0,400,Cafe,0,1,0,0,0
18174,45,1078,Hadapsar,Quick Bites,81,3.7,150,"North Indian, Chinese, Maharashtrian",0,1,0,0,0
8592,45,8739,Dange Chowk,Delivery,4,3.0,0,Fast Food,0,0,0,0,0
16484,45,11581,Sinhgad Road,Quick Bites,0,0.0,350,"North Indian, Chinese",0,1,0,0,0
16230,45,1464,Magarpatta,"Bar, Casual Dining",356,4.0,1500,"Mexican, North Indian, Italian, Thai, Seafood, Continental",0,0,0,0,0
